epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,209.306,0.76735,0.48295,0.96789,0.9071,0.89485,0.93542,0.66411,1.1073,0.7067,1.10464,0.000995866,0.000995866,0.000995866
124,210.978,0.79033,0.52516,0.98018,0.94407,0.88258,0.93702,0.64041,1.11427,0.68442,1.10823,0.000990365,0.000990365,0.000990365
125,212.651,0.7228,0.46618,0.95404,0.92758,0.92803,0.94011,0.63803,1.14112,0.63399,1.10768,0.000984864,0.000984864,0.000984864
126,214.214,0.77645,0.49165,0.97416,0.94883,0.92803,0.94808,0.64219,1.10784,0.64797,1.0864,0.000979362,0.000979362,0.000979362
127,215.815,0.73219,0.4668,0.94727,0.94795,0.91781,0.93776,0.641,1.15296,0.66286,1.11956,0.000973861,0.000973861,0.000973861
128,217.457,0.70046,0.4449,0.96512,0.94712,0.91414,0.93725,0.63644,1.17617,0.64431,1.14273,0.00096836,0.00096836,0.00096836
129,219.05,0.74987,0.47105,0.98587,0.92529,0.91414,0.93202,0.65539,1.15172,0.63465,1.1212,0.000962859,0.000962859,0.000962859
130,220.624,0.73682,0.45753,0.96352,0.94329,0.92803,0.95065,0.65396,1.11121,0.60638,1.09531,0.000957358,0.000957358,0.000957358
131,222.222,0.78606,0.48557,0.96222,0.94971,0.92836,0.94479,0.6748,1.09097,0.61057,1.08301,0.000951857,0.000951857,0.000951857
132,223.901,0.74255,0.45847,0.94881,0.92574,0.93211,0.94757,0.67634,1.07783,0.62283,1.09079,0.000946356,0.000946356,0.000946356
133,225.588,0.72165,0.45035,0.95524,0.95048,0.88773,0.94527,0.6882,1.07836,0.63834,1.08634,0.000940855,0.000940855,0.000940855
134,227.205,0.74498,0.46355,0.96799,0.90513,0.87952,0.92393,0.67868,1.07378,0.64524,1.07664,0.000935354,0.000935354,0.000935354
135,228.81,0.75149,0.46841,0.95569,0.91429,0.89773,0.92905,0.65882,1.10854,0.63439,1.1068,0.000929853,0.000929853,0.000929853
136,230.418,0.68989,0.43823,0.95613,0.92341,0.90063,0.9417,0.65032,1.17618,0.62449,1.14643,0.000924352,0.000924352,0.000924352
137,232,0.73329,0.45724,0.94639,0.92392,0.88755,0.9364,0.64188,1.21069,0.65176,1.16573,0.00091885,0.00091885,0.00091885
138,233.599,0.74139,0.46276,0.97926,0.90631,0.89773,0.93412,0.65197,1.20981,0.64045,1.16779,0.000913349,0.000913349,0.000913349
139,235.197,0.69387,0.42915,0.95282,0.91972,0.91063,0.92893,0.66747,1.15725,0.61086,1.13068,0.000907848,0.000907848,0.000907848
140,236.858,0.76439,0.45906,0.98171,0.93289,0.89646,0.93508,0.66681,1.16791,0.6254,1.13921,0.000902347,0.000902347,0.000902347
141,238.494,0.74487,0.48225,0.95965,0.90339,0.87945,0.88661,0.64286,1.18604,0.60702,1.16115,0.000896846,0.000896846,0.000896846
142,240.13,0.68272,0.43447,0.94448,0.93188,0.89773,0.90939,0.63537,1.18916,0.60357,1.17037,0.000891345,0.000891345,0.000891345
143,241.775,0.73358,0.47261,0.97344,0.91489,0.92444,0.92984,0.64409,1.15697,0.62702,1.15672,0.000885844,0.000885844,0.000885844
144,243.364,0.68692,0.43564,0.94133,0.92299,0.88009,0.9252,0.6363,1.13177,0.66338,1.14606,0.000880343,0.000880343,0.000880343
